Actual_Churn,Predicted_Prob,Prescriptive_Action,Lifetime_Value,Country,City,Membership_Years
0,0.15192466264432997,Do Not Intervene,1934.92,Canada,Vancouver,0.9
0,0.18679913355975675,Do Not Intervene,738.78,Germany,Munich,3.0
0,0.38619871985586046,Trigger Retention Campaign (15% Discount),511.98,Canada,Ottawa,5.0
0,0.13198837517435627,Do Not Intervene,2425.68,UK,Manchester,1.9
0,0.13990449857821813,Do Not Intervene,1359.23,UK,Glasgow,4.0
0,0.11671171346868241,Do Not Intervene,848.27,USA,Los Angeles,2.3
0,0.11954631558539797,Do Not Intervene,900.27,USA,Houston,3.9
0,0.10406460708756902,Do Not Intervene,1342.04,USA,Houston,2.6
0,0.5369184772484733,Trigger Retention Campaign (15% Discount),887.49,Germany,Frankfurt,2.7
0,0.20682576078151485,Do Not Intervene,1716.2,Australia,Adelaide,6.6
1,0.8229250807026415,Trigger Retention Campaign (15% Discount),3103.15,UK,Glasgow,5.0
0,0.12085039876145656,Do Not Intervene,1373.75,Japan,Osaka,1.8
1,0.6358009324534198,Trigger Retention Campaign (15% Discount),1125.87,UK,Birmingham,2.9
0,0.13965012951288633,Do Not Intervene,3230.13,USA,Los Angeles,8.3
0,0.08433730931387612,Do Not Intervene,648.48,UK,Birmingham,2.2
1,0.2089368338012831,Do Not Intervene,2412.19,USA,New York,3.4
0,0.11538651624153355,Do Not Intervene,2629.45,USA,Los Angeles,1.3
1,0.7262452610992497,Trigger Retention Campaign (15% Discount),266.29,Canada,Toronto,2.1
0,0.27193410577969723,Do Not Intervene,960.88,UK,Leeds,1.7
1,0.9045836971026746,Trigger Retention Campaign (15% Discount),3237.94,Canada,Toronto,1.1
1,0.8840263326116914,Trigger Retention Campaign (15% Discount),2142.79,Japan,Osaka,0.4
0,0.1775360970130187,Do Not Intervene,900.4,USA,Houston,10.0
0,0.15554096749678512,Do Not Intervene,1080.08,Australia,Brisbane,9.2
0,0.1860346272504971,Do Not Intervene,1392.4,USA,Houston,1.7
0,0.1209545391375858,Do Not Intervene,1230.08,USA,Phoenix,1.2
0,0.13306742544967987,Do Not Intervene,1396.18,Japan,Osaka,7.8
0,0.11566574769492746,Do Not Intervene,1882.18,Germany,Munich,1.6
1,0.8722313403073427,Trigger Retention Campaign (15% Discount),2345.25,Japan,Kyoto,1.7
1,0.8984650321450995,Trigger Retention Campaign (15% Discount),2134.24,USA,Phoenix,1.9
1,0.8991489791289784,Trigger Retention Campaign (15% Discount),794.23,France,Toulouse,4.4
0,0.12083241340546971,Do Not Intervene,838.59,France,Marseille,3.5
0,0.13737333117865258,Do Not Intervene,2114.11,USA,Houston,1.7
0,0.11093035719039887,Do Not Intervene,936.37,Australia,Brisbane,0.9
0,0.14135075979499606,Do Not Intervene,990.9,Germany,Berlin,0.9
0,0.5634369196394906,Trigger Retention Campaign (15% Discount),501.93,USA,New York,1.7
0,0.6675063499725978,Trigger Retention Campaign (15% Discount),636.58,Canada,Montreal,1.2
0,0.46418543096246895,Trigger Retention Campaign (15% Discount),746.73,USA,Los Angeles,1.5
0,0.09022549809278026,Do Not Intervene,1678.86,France,Nice,1.7
1,0.9292647244836849,Trigger Retention Campaign (15% Discount),3004.3,Canada,Montreal,10.0
0,0.18376603498113084,Do Not Intervene,716.05,Japan,Yokohama,5.2
1,0.8481373623865894,Trigger Retention Campaign (15% Discount),2842.02,Germany,Berlin,2.8
0,0.1137885728895432,Do Not Intervene,3933.8,India,Bangalore,2.6
0,0.25090446009445183,Do Not Intervene,947.3,USA,Phoenix,2.7
0,0.19839416880219957,Do Not Intervene,2523.82,UK,London,0.3
1,0.9472459264213036,Trigger Retention Campaign (15% Discount),172.1,Canada,Ottawa,2.9
1,0.7783624149004639,Trigger Retention Campaign (15% Discount),368.02,USA,Los Angeles,6.3
0,0.40364296967707136,Trigger Retention Campaign (15% Discount),1615.62,USA,Chicago,1.1
1,0.88490749736169,Trigger Retention Campaign (15% Discount),369.14,USA,Phoenix,4.0
0,0.12126074296630934,Do Not Intervene,2356.07,Japan,Yokohama,6.8
0,0.10043555221983473,Do Not Intervene,772.22,USA,Houston,3.1
1,0.8459198883678896,Trigger Retention Campaign (15% Discount),2182.6,Australia,Sydney,6.2
0,0.169238296832571,Do Not Intervene,4128.53,Germany,Frankfurt,0.7
0,0.12101302381094169,Do Not Intervene,3168.31,Germany,Cologne,1.1
1,0.5944666207862358,Trigger Retention Campaign (15% Discount),973.47,France,Marseille,3.0
0,0.1862357756104459,Do Not Intervene,793.62,USA,Phoenix,2.5
0,0.14583331026274385,Do Not Intervene,2631.85,UK,Leeds,1.0
0,0.29206045779212686,Trigger Retention Campaign (15% Discount),1075.32,UK,Leeds,6.4
0,0.11603719618193972,Do Not Intervene,2203.77,France,Toulouse,1.2
1,0.8356081992924832,Trigger Retention Campaign (15% Discount),773.11,Canada,Calgary,2.3
0,0.14812744628378266,Do Not Intervene,489.83,Germany,Hamburg,10.0
1,0.3228791537592397,Trigger Retention Campaign (15% Discount),609.01,UK,London,3.5
1,0.7187954342226966,Trigger Retention Campaign (15% Discount),2452.39,Australia,Perth,1.7
0,0.1566251986214497,Do Not Intervene,1590.82,Canada,Montreal,2.9
0,0.15866672140981833,Do Not Intervene,565.83,UK,Leeds,0.8
0,0.1373958913621035,Do Not Intervene,976.93,Canada,Vancouver,5.4
0,0.17665839092096308,Do Not Intervene,654.96,UK,Leeds,2.6
1,0.8814303508811403,Trigger Retention Campaign (15% Discount),2819.91,USA,Houston,3.7
0,0.09092944784822495,Do Not Intervene,1300.62,UK,London,3.3
0,0.08177234799949933,Do Not Intervene,1192.34,India,Delhi,1.9
1,0.6512313973984211,Trigger Retention Campaign (15% Discount),784.08,UK,London,2.7
0,0.1438916175558516,Do Not Intervene,1571.46,USA,Houston,7.4
0,0.135315535802981,Do Not Intervene,803.54,Canada,Vancouver,5.0
1,0.1827928934174913,Do Not Intervene,975.39,Germany,Hamburg,2.4
0,0.134565419927771,Do Not Intervene,1211.6,UK,Leeds,2.7
0,0.6335957715292198,Trigger Retention Campaign (15% Discount),799.62,UK,London,4.0
0,0.09679070554688403,Do Not Intervene,1144.89,India,Delhi,2.2
1,0.6673507076300291,Trigger Retention Campaign (15% Discount),457.01,USA,Los Angeles,2.3
0,0.26438206123060753,Do Not Intervene,438.0,France,Marseille,2.6
0,0.12706519916763262,Do Not Intervene,2785.04,Germany,Munich,2.2
0,0.10344015478751761,Do Not Intervene,539.91,Australia,Melbourne,3.5
0,0.21219021528038154,Do Not Intervene,994.63,UK,London,4.1
0,0.2491201008177296,Do Not Intervene,2041.57,UK,Manchester,6.7
1,0.8221462477640311,Trigger Retention Campaign (15% Discount),1081.43,USA,Phoenix,0.6
0,0.4952677382444626,Trigger Retention Campaign (15% Discount),452.43,Canada,Vancouver,0.7
0,0.1358159748545716,Do Not Intervene,679.87,UK,Glasgow,4.6
1,0.5506022668160834,Trigger Retention Campaign (15% Discount),644.88,France,Toulouse,3.1
0,0.14891087449919366,Do Not Intervene,2158.95,India,Mumbai,0.5
1,0.8678501690695168,Trigger Retention Campaign (15% Discount),386.27,France,Nice,3.2
0,0.12146525399789489,Do Not Intervene,1054.78,Germany,Cologne,3.6
0,0.13415936545107424,Do Not Intervene,1093.69,Australia,Adelaide,0.9
0,0.08861644458447902,Do Not Intervene,1061.77,France,Marseille,0.6
0,0.17886784795406727,Do Not Intervene,3138.77,UK,Birmingham,1.1
0,0.17356053937075136,Do Not Intervene,1529.44,Canada,Calgary,8.3
0,0.11691151038478868,Do Not Intervene,1063.59,USA,New York,0.9
0,0.16605292272640498,Do Not Intervene,1953.13,Germany,Cologne,1.0
1,0.6077070401869491,Trigger Retention Campaign (15% Discount),1750.34,UK,Manchester,1.8
0,0.09197777606887422,Do Not Intervene,1515.6,USA,Los Angeles,0.8
0,0.08733277555953134,Do Not Intervene,1224.2,USA,Chicago,1.5
1,0.8818397822457105,Trigger Retention Campaign (15% Discount),341.25,USA,Los Angeles,0.8
0,0.1134421708330711,Do Not Intervene,1062.66,USA,New York,4.0
1,0.6289636017587891,Trigger Retention Campaign (15% Discount),1063.72,USA,Los Angeles,8.0
1,0.07569849534109208,Do Not Intervene,826.76,France,Paris,2.1
0,0.21563214042967335,Do Not Intervene,868.23,Germany,Hamburg,3.9
0,0.19658282826691292,Do Not Intervene,1826.81,Canada,Vancouver,3.7
1,0.47811646770147376,Trigger Retention Campaign (15% Discount),1320.84,USA,Chicago,1.1
0,0.23677624815815904,Do Not Intervene,2165.87,Canada,Montreal,2.1
0,0.2613732090381288,Do Not Intervene,520.01,Australia,Perth,4.6
0,0.28354630581308105,Trigger Retention Campaign (15% Discount),868.9,France,Marseille,4.7
0,0.13754726848129306,Do Not Intervene,555.33,France,Nice,3.3
0,0.559748655620482,Trigger Retention Campaign (15% Discount),548.37,UK,Leeds,2.3
0,0.10761380582183165,Do Not Intervene,1611.88,USA,New York,2.2
0,0.13768589592205988,Do Not Intervene,1878.22,Canada,Ottawa,1.4
0,0.27091558692659673,Do Not Intervene,529.69,USA,Los Angeles,0.4
0,0.6309518709865162,Trigger Retention Campaign (15% Discount),341.36,Canada,Ottawa,0.2
0,0.1436649338552086,Do Not Intervene,2082.16,France,Marseille,3.6
0,0.0997103500785255,Do Not Intervene,780.92,Germany,Cologne,1.9
0,0.19829116811028663,Do Not Intervene,2307.98,Japan,Osaka,1.3
1,0.10347818634227711,Do Not Intervene,974.35,Japan,Nagoya,1.5
0,0.16878300375206615,Do Not Intervene,1822.76,Germany,Cologne,1.3
0,0.13579483812171872,Do Not Intervene,774.83,USA,Los Angeles,1.0
1,0.9148227806597368,Trigger Retention Campaign (15% Discount),4075.81,USA,Chicago,8.9
1,0.8331768907518815,Trigger Retention Campaign (15% Discount),1596.57,India,Mumbai,4.5
0,0.29753830072228826,Trigger Retention Campaign (15% Discount),1238.16,USA,Phoenix,3.9
0,0.10939142324796078,Do Not Intervene,682.48,USA,Houston,2.8
1,0.947761878492944,Trigger Retention Campaign (15% Discount),2734.86,Japan,Nagoya,10.0
0,0.20289877096170547,Do Not Intervene,3053.33,USA,Chicago,5.8
1,0.9355233772257168,Trigger Retention Campaign (15% Discount),2453.89,USA,Los Angeles,2.6
0,0.13831452842951505,Do Not Intervene,2458.78,Germany,Berlin,2.4
0,0.16220581636557158,Do Not Intervene,1367.63,USA,New York,0.8
0,0.1682620982051249,Do Not Intervene,1257.88,USA,Phoenix,1.2
1,0.9210243347146541,Trigger Retention Campaign (15% Discount),566.69,Australia,Brisbane,2.6
1,0.9469326119535882,Trigger Retention Campaign (15% Discount),2696.5,Germany,Hamburg,2.3
1,0.8105674090454765,Trigger Retention Campaign (15% Discount),2066.99,USA,Los Angeles,0.7
1,0.5700376797202761,Trigger Retention Campaign (15% Discount),1228.34,Australia,Brisbane,0.8
0,0.09925485470547443,Do Not Intervene,4323.58,USA,Houston,2.8
0,0.12099274818948239,Do Not Intervene,1678.28,USA,Chicago,2.0
0,0.20108951470798483,Do Not Intervene,1628.02,USA,Los Angeles,9.2
0,0.08030248547773641,Do Not Intervene,1988.05,USA,Los Angeles,2.0
0,0.12381260100360171,Do Not Intervene,1067.47,UK,Manchester,1.6
0,0.08912348344758204,Do Not Intervene,1253.0,USA,Los Angeles,8.0
1,0.5156588711381848,Trigger Retention Campaign (15% Discount),1259.17,Germany,Cologne,0.9
0,0.13896279566061073,Do Not Intervene,647.53,USA,New York,3.6
1,0.9184112725567459,Trigger Retention Campaign (15% Discount),2547.54,Germany,Hamburg,2.9
0,0.12992147039037946,Do Not Intervene,1063.35,USA,Chicago,0.8
0,0.1019595391251279,Do Not Intervene,679.32,USA,Chicago,1.9
0,0.11699191435594493,Do Not Intervene,827.3,UK,Birmingham,2.2
0,0.2291334113011426,Do Not Intervene,507.39,Canada,Toronto,5.1
0,0.09861660190030294,Do Not Intervene,1766.4,USA,Chicago,5.6
1,0.8317130490425929,Trigger Retention Campaign (15% Discount),2292.61,Germany,Munich,6.8
0,0.08787546272619215,Do Not Intervene,1420.37,USA,Houston,1.0
0,0.13031041936226498,Do Not Intervene,1370.4,USA,New York,5.7
0,0.11928933047062028,Do Not Intervene,1451.69,USA,Chicago,0.8
1,0.7028645423120239,Trigger Retention Campaign (15% Discount),729.43,Germany,Munich,0.9
0,0.4900694119199109,Trigger Retention Campaign (15% Discount),845.37,Australia,Brisbane,2.7
0,0.13177177525100137,Do Not Intervene,1154.08,USA,Houston,6.5
1,0.9206195473146643,Trigger Retention Campaign (15% Discount),2715.33,France,Lyon,2.3
0,0.1368186825522886,Do Not Intervene,584.54,UK,Manchester,5.4
1,0.816359179981221,Trigger Retention Campaign (15% Discount),1305.5,Germany,Hamburg,2.5
1,0.9551830576942697,Trigger Retention Campaign (15% Discount),2936.63,UK,Glasgow,2.9
1,0.9255680161580158,Trigger Retention Campaign (15% Discount),597.23,UK,Glasgow,6.1
1,0.6703446595196126,Trigger Retention Campaign (15% Discount),428.9,France,Paris,1.8
0,0.11758056549741751,Do Not Intervene,1129.99,USA,Chicago,6.7
1,0.6529278040561255,Trigger Retention Campaign (15% Discount),690.21,Canada,Montreal,8.1
1,0.9129659323613224,Trigger Retention Campaign (15% Discount),3513.59,USA,Los Angeles,1.4
1,0.6486587748983382,Trigger Retention Campaign (15% Discount),806.85,Australia,Adelaide,3.0
1,0.9082037224729166,Trigger Retention Campaign (15% Discount),2785.63,UK,Manchester,2.8
0,0.13885157392510317,Do Not Intervene,1221.77,USA,Los Angeles,0.6
1,0.9603653103589366,Trigger Retention Campaign (15% Discount),242.76,USA,Phoenix,3.6
1,0.8780162189302818,Trigger Retention Campaign (15% Discount),6188.42,Canada,Toronto,2.0
1,0.9069300721379089,Trigger Retention Campaign (15% Discount),2334.04,USA,Houston,0.7
1,0.89795036455416,Trigger Retention Campaign (15% Discount),2452.83,Canada,Calgary,0.5
1,0.7723266914736461,Trigger Retention Campaign (15% Discount),1045.37,USA,Phoenix,3.6
0,0.17323498491939046,Do Not Intervene,1019.62,Australia,Adelaide,4.6
0,0.3895031814849215,Trigger Retention Campaign (15% Discount),567.8,UK,London,2.6
1,0.9334258084356961,Trigger Retention Campaign (15% Discount),2724.9,Australia,Adelaide,1.2
1,0.6927654311484635,Trigger Retention Campaign (15% Discount),1290.31,USA,New York,5.0
0,0.23343486762570934,Do Not Intervene,535.44,USA,Chicago,1.9
0,0.1381150395061172,Do Not Intervene,900.75,USA,Phoenix,5.6
1,0.8515029989230193,Trigger Retention Campaign (15% Discount),2059.62,USA,New York,0.6
0,0.11853665933426512,Do Not Intervene,1479.95,Canada,Toronto,6.7
1,0.12424369148229138,Do Not Intervene,1687.01,France,Paris,5.3
0,0.14585386714261478,Do Not Intervene,1431.94,Germany,Hamburg,0.7
0,0.1403711982341065,Do Not Intervene,637.48,Australia,Adelaide,1.3
0,0.09459997624431335,Do Not Intervene,1104.99,Canada,Toronto,2.4
0,0.13280364567193811,Do Not Intervene,997.96,USA,Houston,5.2
0,0.10631637224666342,Do Not Intervene,1030.52,Canada,Montreal,3.2
0,0.2614485564707056,Do Not Intervene,1339.91,UK,London,3.7
0,0.15440332124490216,Do Not Intervene,1120.91,Japan,Nagoya,4.2
1,0.506884711397549,Trigger Retention Campaign (15% Discount),795.22,India,Delhi,1.9
0,0.1373757515629534,Do Not Intervene,1399.45,UK,Manchester,0.1
1,0.7039773212815228,Trigger Retention Campaign (15% Discount),629.71,UK,Glasgow,2.7
0,0.3750160276446418,Trigger Retention Campaign (15% Discount),1230.67,Germany,Cologne,2.0
1,0.8794024573829607,Trigger Retention Campaign (15% Discount),518.87,France,Lyon,3.6
1,0.17689785612210523,Do Not Intervene,2358.87,Canada,Toronto,4.9
1,0.9165473391420029,Trigger Retention Campaign (15% Discount),236.16,Germany,Munich,3.5
0,0.21223608334109126,Do Not Intervene,692.19,UK,London,1.6
0,0.12160737722404084,Do Not Intervene,1247.49,Australia,Brisbane,3.9
0,0.07919105583049596,Do Not Intervene,1552.0,USA,Phoenix,5.5
0,0.55706742717495,Trigger Retention Campaign (15% Discount),434.48,Canada,Ottawa,2.6
0,0.10199145843507257,Do Not Intervene,1028.82,Canada,Montreal,3.1
1,0.13568404864757186,Do Not Intervene,1437.49,UK,Manchester,1.3
0,0.20132695285272026,Do Not Intervene,1686.31,Australia,Adelaide,5.7
0,0.45257491837804026,Trigger Retention Campaign (15% Discount),1324.85,UK,Glasgow,1.2
0,0.35233834375539524,Trigger Retention Campaign (15% Discount),185.2,Canada,Vancouver,3.1
0,0.17975250271936613,Do Not Intervene,1891.84,UK,Glasgow,1.8
0,0.13006158091244557,Do Not Intervene,774.65,Australia,Melbourne,1.4
1,0.16614980608661775,Do Not Intervene,1671.49,UK,Birmingham,2.0
0,0.17527510758183332,Do Not Intervene,951.32,UK,London,1.6
0,0.11509880521148862,Do Not Intervene,1625.57,Canada,Toronto,3.2
1,0.7587405389118552,Trigger Retention Campaign (15% Discount),532.26,Australia,Perth,0.5
0,0.5604072482176647,Trigger Retention Campaign (15% Discount),797.13,Japan,Nagoya,4.5
1,0.3985014461395736,Trigger Retention Campaign (15% Discount),799.31,USA,New York,2.3
0,0.22581445530833316,Do Not Intervene,1549.11,Canada,Vancouver,2.6
1,0.7524737142129245,Trigger Retention Campaign (15% Discount),111.39,Canada,Montreal,2.1
1,0.4822416551212718,Trigger Retention Campaign (15% Discount),871.77,USA,New York,0.7
0,0.10223231667487832,Do Not Intervene,1416.12,France,Toulouse,2.5
0,0.1063858839667465,Do Not Intervene,2041.85,USA,Phoenix,0.9
0,0.4612840749035032,Trigger Retention Campaign (15% Discount),613.16,UK,London,4.2
1,0.9421542214793941,Trigger Retention Campaign (15% Discount),2202.72,UK,Leeds,6.0
0,0.21118159542924478,Do Not Intervene,4174.86,UK,London,1.9
0,0.45148189084487994,Trigger Retention Campaign (15% Discount),1592.33,USA,Phoenix,0.4
1,0.8560471864259054,Trigger Retention Campaign (15% Discount),2393.8,Germany,Cologne,3.5
0,0.1341839178357774,Do Not Intervene,3491.25,Germany,Munich,3.4
1,0.23805096361851918,Do Not Intervene,1456.01,Canada,Calgary,2.3
1,0.9208641292961359,Trigger Retention Campaign (15% Discount),258.28,India,Chennai,3.2
0,0.2090582790765885,Do Not Intervene,1184.82,Australia,Sydney,2.2
1,0.7468202876976805,Trigger Retention Campaign (15% Discount),365.07,France,Toulouse,4.2
1,0.17454114933279455,Do Not Intervene,445.49,USA,New York,4.1
0,0.6980452313155415,Trigger Retention Campaign (15% Discount),408.79,Germany,Munich,4.4
0,0.7071365205842457,Trigger Retention Campaign (15% Discount),933.16,USA,Chicago,2.2
0,0.11022650594371262,Do Not Intervene,2208.66,Australia,Brisbane,1.6
0,0.1870992555576711,Do Not Intervene,1100.63,India,Chennai,2.3
0,0.771297975850916,Trigger Retention Campaign (15% Discount),655.9,USA,Phoenix,3.5
0,0.25336991169340983,Do Not Intervene,575.7,Canada,Toronto,4.8
1,0.7048141667829587,Trigger Retention Campaign (15% Discount),2174.33,Canada,Toronto,2.3
0,0.1495215605324179,Do Not Intervene,4361.32,Canada,Toronto,1.9
0,0.13156636716982953,Do Not Intervene,3596.08,UK,London,1.1
1,0.9236889781498874,Trigger Retention Campaign (15% Discount),2592.57,Germany,Munich,1.4
0,0.24389461131072795,Do Not Intervene,607.14,India,Bangalore,0.7
1,0.7157396457443724,Trigger Retention Campaign (15% Discount),330.22,UK,Leeds,2.3
1,0.8961598984292057,Trigger Retention Campaign (15% Discount),2610.99,France,Toulouse,6.5
1,0.9261191833389004,Trigger Retention Campaign (15% Discount),2165.1,India,Delhi,4.3
1,0.8438285377650431,Trigger Retention Campaign (15% Discount),416.26,Japan,Yokohama,1.3
0,0.21445414162159582,Do Not Intervene,1594.73,Australia,Perth,2.4
1,0.9097960879105004,Trigger Retention Campaign (15% Discount),410.79,Canada,Montreal,3.2
0,0.3808299583691218,Trigger Retention Campaign (15% Discount),610.08,Canada,Ottawa,2.0
0,0.07602314648439826,Do Not Intervene,1156.04,Australia,Brisbane,1.7
0,0.132442229979619,Do Not Intervene,1583.6,Canada,Ottawa,6.0
0,0.10355403062286131,Do Not Intervene,1111.22,USA,Los Angeles,1.2
0,0.11350582851590224,Do Not Intervene,1198.37,USA,Chicago,4.3
0,0.2745983277946776,Do Not Intervene,1010.55,UK,London,2.4
0,0.07463298556399361,Do Not Intervene,1485.23,Germany,Munich,1.2
0,0.11397518425477114,Do Not Intervene,1624.43,Japan,Nagoya,4.9
0,0.15600742402764894,Do Not Intervene,1079.6,USA,New York,1.1
0,0.40382665413897817,Trigger Retention Campaign (15% Discount),383.01,Canada,Montreal,6.3
0,0.1572047904209385,Do Not Intervene,1872.4,Germany,Cologne,2.4
0,0.08734714730480636,Do Not Intervene,1748.25,UK,Leeds,4.4
1,0.9274819878623122,Trigger Retention Campaign (15% Discount),3555.27,USA,Houston,7.1
0,0.13848720879914236,Do Not Intervene,869.87,Japan,Osaka,3.0
0,0.1254812368545522,Do Not Intervene,988.52,Japan,Yokohama,1.7
0,0.10945687252464978,Do Not Intervene,1379.46,Australia,Melbourne,0.9
0,0.23231248626466608,Do Not Intervene,362.43,India,Hyderabad,1.9
0,0.3071501287265001,Trigger Retention Campaign (15% Discount),194.49,UK,Birmingham,3.8
1,0.675936743132212,Trigger Retention Campaign (15% Discount),466.42,France,Toulouse,3.7
0,0.10662652531384534,Do Not Intervene,1717.69,USA,Phoenix,0.7
0,0.775982564813159,Trigger Retention Campaign (15% Discount),842.3,Canada,Ottawa,1.6
1,0.11291477599527568,Do Not Intervene,1379.4,USA,Chicago,3.0
